video_id,unitLabel,moduleLabel
"i4x-Medicine-HRP258-videoalpha-f9ef68a24dfd40238c79458d883df19c","Unit 7: Statistical Tests  Part A","Module 6: Comparing Time-to-Event Outcomes between 2 or more Groups (4:41 / 13:34 /  5:04)"
"i4x-Medicine-HRP258-videoalpha-41d677412b2d4ce386e6e580fc9cf6b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 6: Regression Worries: Residual Confounding"
"i4x-Medicine-HRP258-videoalpha-41d677412b2d4ce386e6e580fc9cf6b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 6: Regression Worries: Residual Confounding"
"i4x-Medicine-HRP258-videoalpha-bd29cc6b5cde4d339a0f091f9f9fca57","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 5: Introduction to Cox Regression"
"i4x-Medicine-HRP258-videoalpha-bd29cc6b5cde4d339a0f091f9f9fca57","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 5: Introduction to Cox Regression"
"i4x-Medicine-HRP258-videoalpha-9b50ae14f1db4c64b2c12aadad625b7c","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 6: P-value pitfalls: Correlation is not Causation"
"i4x-Medicine-HRP258-videoalpha-9b50ae14f1db4c64b2c12aadad625b7c","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 6: P-value pitfalls: Correlation is not Causation"
"i4x-Medicine-HRP258-videoalpha-90fb47a6289b4e15bdf54a5cc1b316e0","Unit 4: Probability Distributions","Module 4: The Binomial Distribution (11:02 / 17:13 / 7:23 / 5:04)"
"i4x-Medicine-HRP258-videoalpha-90fb47a6289b4e15bdf54a5cc1b316e0","Unit 4: Probability Distributions","Module 4: The Binomial Distribution (11:02 / 17:13 / 7:23 / 5:04)"
"i4x-Medicine-HRP258-videoalpha-be496fded4f8424da9aacc553f480fa5","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-be496fded4f8424da9aacc553f480fa5","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-6026fa53876c4a53b3a839ebea01bf7a","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-6026fa53876c4a53b3a839ebea01bf7a","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-8b6b66c8a4b642c49be0f90a05a1dc86","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-8b6b66c8a4b642c49be0f90a05a1dc86","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-08e23e0a0e9a45a0be57452bb2d6ee7d","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 7: Introduction to Correlated Data"
"i4x-Medicine-HRP258-videoalpha-08e23e0a0e9a45a0be57452bb2d6ee7d","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 7: Introduction to Correlated Data"
"i4x-Medicine-HRP258-videoalpha-9f8348839f2a45938d588a05dca21281","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 8: Overview of Statistical Tests"
"i4x-Medicine-HRP258-videoalpha-9f8348839f2a45938d588a05dca21281","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 8: Overview of Statistical Tests"
"i4x-Medicine-HRP258-videoalpha-dc2adff14c264698b8910e7803849c46","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 2: P-value pitfalls: Statistical vs. Clinical Significance"
"i4x-Medicine-HRP258-videoalpha-dc2adff14c264698b8910e7803849c46","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 2: P-value pitfalls: Statistical vs. Clinical Significance"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-63d2af0f9cf54df59290d039dfc6e23c","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-63d2af0f9cf54df59290d039dfc6e23c","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-a35b3df40c2f44f0bdd0a238fb7e2bda","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-a35b3df40c2f44f0bdd0a238fb7e2bda","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-d161e2ce20d6473a84ad36ff3cc852ae","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-d161e2ce20d6473a84ad36ff3cc852ae","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-79b32160265744f5b12f28771c131ae8","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-79b32160265744f5b12f28771c131ae8","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-4c550f98be994daa98e3fb9de55642bc","Unit 8: Linear Regression  Part A","Module 6: Practice Interpreting Linear Regression Results"
"i4x-Medicine-HRP258-videoalpha-4c550f98be994daa98e3fb9de55642bc","Unit 8: Linear Regression  Part A","Module 6: Practice Interpreting Linear Regression Results"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-e1f2c2d4437b42ab932f309d885be1b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-e1f2c2d4437b42ab932f309d885be1b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-ed9d567c4ccb4d078c0c929841495bbc","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 1: Logistic Regression"
"i4x-Medicine-HRP258-videoalpha-ed9d567c4ccb4d078c0c929841495bbc","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 1: Logistic Regression"
"i4x-Medicine-HRP258-videoalpha-9b0d5e044e814ea99365ec785bdbfe4a","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 4: Relative risks (rate ratios  risk ratios  hazard ratios  odds ratios) (11:17 / 5:29 / 8:45)"
"i4x-Medicine-HRP258-videoalpha-9b0d5e044e814ea99365ec785bdbfe4a","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 4: Relative risks (rate ratios  risk ratios  hazard ratios  odds ratios) (11:17 / 5:29 / 8:45)"
"i4x-Medicine-HRP258-videoalpha-7cd4bf0813904612bcd583a73ade1d54","Unit 6: P-values (errors  statistical power  and pitfalls)","Overview/Weekly Teaser"
"i4x-Medicine-HRP258-videoalpha-7cd4bf0813904612bcd583a73ade1d54","Unit 6: P-values (errors  statistical power  and pitfalls)","Overview/Weekly Teaser"
"i4x-Medicine-HRP258-videoalpha-960e8fb6571e488794bce6ce0c180068","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-960e8fb6571e488794bce6ce0c180068","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-a0ba620f03bf47d5a3d6120f0620423f","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 1: Logistic Regression"
"i4x-Medicine-HRP258-videoalpha-a0ba620f03bf47d5a3d6120f0620423f","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 1: Logistic Regression"
"i4x-Medicine-HRP258-videoalpha-b94e01e06eba47288c227ee729d0a25b","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 2: Practical Example: Interpreting results from Logistical Regression"
"i4x-Medicine-HRP258-videoalpha-b94e01e06eba47288c227ee729d0a25b","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 2: Practical Example: Interpreting results from Logistical Regression"
"i4x-Medicine-HRP258-videoalpha-66fdba05cc184c4c988ff60440d2cc35","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 3: Testing the "linear in the logit" Assumption of Logistical Regression"
"i4x-Medicine-HRP258-videoalpha-66fdba05cc184c4c988ff60440d2cc35","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 3: Testing the "linear in the logit" Assumption of Logistical Regression"
"i4x-Medicine-HRP258-videoalpha-0eb9b1b82f1841f091f4d731dfecceb8","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 4: Interactions"
"i4x-Medicine-HRP258-videoalpha-0eb9b1b82f1841f091f4d731dfecceb8","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 4: Interactions"
"i4x-Medicine-HRP258-videoalpha-cb6076d965824dbcb6a3a4aa8c7a03af","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-cb6076d965824dbcb6a3a4aa8c7a03af","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-cec97ee1d9654ccc8e3937f3c4b988af","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-cec97ee1d9654ccc8e3937f3c4b988af","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-f1d575cbb07c440c9500e050e2d63cc8","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-f1d575cbb07c440c9500e050e2d63cc8","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-bfd2263c718948ec8db8d047dc1ecf17","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-bfd2263c718948ec8db8d047dc1ecf17","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 1: Basic Probability (10:22 / 9:01 / 6:02 / 5:15)"
"i4x-Medicine-HRP258-videoalpha-af2a429134c640c7810c9f3f9cf33f76","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 3: Probability Trees and Conditional Probability"
"i4x-Medicine-HRP258-videoalpha-af2a429134c640c7810c9f3f9cf33f76","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 3: Probability Trees and Conditional Probability"
"i4x-Medicine-HRP258-videoalpha-09839728fc9c48b5b580f17b5b348edd","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 5: Diagnostic testing"
"i4x-Medicine-HRP258-videoalpha-09839728fc9c48b5b580f17b5b348edd","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 5: Diagnostic testing"
"i4x-Medicine-HRP258-videoalpha-14898322a2fd454681b7f6b9c40539a8","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-14898322a2fd454681b7f6b9c40539a8","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-19f3a16bf2964cfab2984c7b51c0be59","Unit 5: Statistical Inference","Module 5: Confidence Intervals (estimation)"
"i4x-Medicine-HRP258-videoalpha-19f3a16bf2964cfab2984c7b51c0be59","Unit 5: Statistical Inference","Module 5: Confidence Intervals (estimation)"
"i4x-Medicine-HRP258-videoalpha-e3929f27096f481194fb06f86015a0ab","Solutions","Unit 7 Solutions"
"i4x-Medicine-HRP258-videoalpha-e3929f27096f481194fb06f86015a0ab","Solutions","Unit 7 Solutions"
"i4x-Medicine-HRP258-videoalpha-5b31fffebc8b476fa3a29daa0eb2024d","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-5b31fffebc8b476fa3a29daa0eb2024d","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-9fdc173ccb8a48dc8777f5ccf1d48e50","Unit 4: Probability Distributions","Module 2: Expected Value"
"i4x-Medicine-HRP258-videoalpha-9fdc173ccb8a48dc8777f5ccf1d48e50","Unit 4: Probability Distributions","Module 2: Expected Value"
"i4x-Medicine-HRP258-videoalpha-6843c3195f67444ca3ba5698f6c2f0ec","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-6843c3195f67444ca3ba5698f6c2f0ec","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-91559cffc4c3418592a75e29ccd6bb03","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-91559cffc4c3418592a75e29ccd6bb03","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-6d8e5930b76041909c7e8910f9048c4f","Unit 1: Descriptive Statistics and Looking at Data","Module 2: Types of data (7:08)"
"i4x-Medicine-HRP258-videoalpha-6d8e5930b76041909c7e8910f9048c4f","Unit 1: Descriptive Statistics and Looking at Data","Module 2: Types of data (7:08)"
"i4x-Medicine-HRP258-videoalpha-27f8e3b86c84438cbe1915cb4c388d38","Unit 1: Descriptive Statistics and Looking at Data","Module 3: Visualizing data (17:54 / 5:23)"
"i4x-Medicine-HRP258-videoalpha-27f8e3b86c84438cbe1915cb4c388d38","Unit 1: Descriptive Statistics and Looking at Data","Module 3: Visualizing data (17:54 / 5:23)"
"i4x-Medicine-HRP258-videoalpha-e2351772d7464966aeb6ae7b974e8710","Unit 1: Descriptive Statistics and Looking at Data","Module 3: Visualizing data (17:54 / 5:23)"
"i4x-Medicine-HRP258-videoalpha-e2351772d7464966aeb6ae7b974e8710","Unit 1: Descriptive Statistics and Looking at Data","Module 3: Visualizing data (17:54 / 5:23)"
"i4x-Medicine-HRP258-videoalpha-fe75278291dc48ff98672ef3502d5042","Unit 1: Descriptive Statistics and Looking at Data","Module 5: Dispersion of the data (standard deviation  percentiles)"
"i4x-Medicine-HRP258-videoalpha-fe75278291dc48ff98672ef3502d5042","Unit 1: Descriptive Statistics and Looking at Data","Module 5: Dispersion of the data (standard deviation  percentiles)"
"i4x-Medicine-HRP258-videoalpha-881e37cad38e42f99e96b3eba3e9538c","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-881e37cad38e42f99e96b3eba3e9538c","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-aba3a9944e23409a926f484b8fd5d5c9","Unit 7: Statistical Tests  Part A","Module 3: Alternative tests to the ttest and ANOVA (non-parametric tests) (12:36 / 3:06 / 15:23)"
"i4x-Medicine-HRP258-videoalpha-aba3a9944e23409a926f484b8fd5d5c9","Unit 7: Statistical Tests  Part A","Module 3: Alternative tests to the ttest and ANOVA (non-parametric tests) (12:36 / 3:06 / 15:23)"
"i4x-Medicine-HRP258-videoalpha-8b6b66c8a4b642c49be0f90a05a1dc86","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-8b6b66c8a4b642c49be0f90a05a1dc86","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-b84b2ece642c441f8a0579f75f19807e","Unit 5: Statistical Inference","Overview/Weekly Teaser"
"i4x-Medicine-HRP258-videoalpha-b84b2ece642c441f8a0579f75f19807e","Unit 5: Statistical Inference","Overview/Weekly Teaser"
"i4x-Medicine-HRP258-videoalpha-dc7b0b2bd377420f910c8c221b3d45bd","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 4 Optional: Conditional probability  Bayes' rule  and the odds ratio"
"i4x-Medicine-HRP258-videoalpha-dc7b0b2bd377420f910c8c221b3d45bd","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Module 4 Optional: Conditional probability  Bayes' rule  and the odds ratio"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-19c6ac866000493785075aaa12fad398","Unit 4: Probability Distributions","Module 3: Variance"
"i4x-Medicine-HRP258-videoalpha-19c6ac866000493785075aaa12fad398","Unit 4: Probability Distributions","Module 3: Variance"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-7265c190ac1d4547b5ae8000335d8fa1","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-7265c190ac1d4547b5ae8000335d8fa1","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-9fdc173ccb8a48dc8777f5ccf1d48e50","Unit 4: Probability Distributions","Module 2: Expected Value"
"i4x-Medicine-HRP258-videoalpha-9fdc173ccb8a48dc8777f5ccf1d48e50","Unit 4: Probability Distributions","Module 2: Expected Value"
"i4x-Medicine-HRP258-videoalpha-be496fded4f8424da9aacc553f480fa5","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-be496fded4f8424da9aacc553f480fa5","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
